ID,Choice,Tcost,Urban,Walleye,Salmon,Panfish
55,0,61.287,0,0.0346533,0.0208933,2.305171
55,0,52.686,0,0.0023445,0.3489647,0.1836469
55,0,49.549,0,0.0016101,0.3067525,0.0355202
55,0,54.486,1,0.0008522,0.3292299,0.0502169
55,0,62.894,0,0.8285007,0,0.5015054
56,0,31.327,0,0.6906261,0,1.128466
56,0,19.799,1,0.7140083,0,1.390976
56,0,32.677,1,0.7556086,0,1.279361
56,0,17.082,1,0.5879535,0,1.246248
56,1,2.807,0,0.1894172,0,1.765068
56,0,61.287,0,0.0346533,0.0208933,2.305171
56,0,52.686,0,0.0023445,0.3489647,0.1836469
56,0,49.549,0,0.0016101,0.3067525,0.0355202
56,0,54.486,1,0.0008522,0.3292299,0.0502169
56,0,62.894,0,0.8285007,0,0.5015054
57,0,31.327,0,0.6906261,0,1.128466
57,0,19.799,1,0.7140083,0,1.390976
57,0,32.677,1,0.7556086,0,1.279361
57,0,17.082,1,0.5879535,0,1.246248
57,1,2.807,0,0.1894172,0,1.765068
57,0,61.287,0,0.0346533,0.0208933,2.305171
57,0,52.686,0,0.0023445,0.3489647,0.1836469
57,0,49.549,0,0.0016101,0.3067525,0.0355202
57,0,54.486,1,0.0008522,0.3292299,0.0502169
57,0,62.894,0,0.8285007,0,0.5015054
58,0,31.327,0,0.6906261,0,1.128466
58,0,19.799,1,0.7140083,0,1.390976
58,0,32.677,1,0.7556086,0,1.279361
58,0,17.082,1,0.5879535,0,1.246248
58,1,2.807,0,0.1894172,0,1.765068
58,0,61.287,0,0.0346533,0.0208933,2.305171
58,0,52.686,0,0.0023445,0.3489647,0.1836469
58,0,49.549,0,0.0016101,0.3067525,0.0355202
58,0,54.486,1,0.0008522,0.3292299,0.0502169
58,0,62.894,0,0.8285007,0,0.5015054
59,0,31.327,0,0.6906261,0,1.128466
59,0,19.799,1,0.7140083,0,1.390976
59,0,32.677,1,0.7556086,0,1.279361
59,0,17.082,1,0.5879535,0,1.246248
59,1,2.807,0,0.1894172,0,1.765068
59,0,61.287,0,0.0346533,0.0208933,2.305171
59,0,52.686,0,0.0023445,0.3489647,0.1836469
59,0,49.549,0,0.0016101,0.3067525,0.0355202
59,0,54.486,1,0.0008522,0.3292299,0.0502169
59,0,62.894,0,0.8285007,0,0.5015054
60,0,31.327,0,0.6906261,0,1.128466
60,0,19.799,1,0.7140083,0,1.390976
60,0,32.677,1,0.7556086,0,1.279361
60,0,17.082,1,0.5879535,0,1.246248
60,1,2.807,0,0.1894172,0,1.765068
60,0,61.287,0,0.0346533,0.0208933,2.305171
60,0,52.686,0,0.0023445,0.3489647,0.1836469
60,0,49.549,0,0.0016101,0.3067525,0.0355202
60,0,54.486,1,0.0008522,0.3292299,0.0502169
60,0,62.894,0,0.8285007,0,0.5015054
61,0,31.327,0,0.6906261,0,1.128466
61,0,19.799,1,0.7140083,0,1.390976
61,0,32.677,1,0.7556086,0,1.279361
61,0,17.082,1,0.5879535,0,1.246248
61,1,2.807,0,0.1894172,0,1.765068
61,0,61.287,0,0.0346533,0.0208933,2.305171
61,0,52.686,0,0.0023445,0.3489647,0.1836469
61,0,49.549,0,0.0016101,0.3067525,0.0355202
61,0,54.486,1,0.0008522,0.3292299,0.0502169
61,0,62.894,0,0.8285007,0,0.5015054
62,0,31.327,0,0.6906261,0,1.128466
62,0,19.799,1,0.7140083,0,1.390976
62,0,32.677,1,0.7556086,0,1.279361
62,0,17.082,1,0.5879535,0,1.246248
62,1,2.807,0,0.1894172,0,1.765068
62,0,61.287,0,0.0346533,0.0208933,2.305171
62,0,52.686,0,0.0023445,0.3489647,0.1836469
62,0,49.549,0,0.0016101,0.3067525,0.0355202
62,0,54.486,1,0.0008522,0.3292299,0.0502169
62,0,62.894,0,0.8285007,0,0.5015054
63,0,16.41675,0,0.6906261,0,1.128466
63,0,15.78675,1,0.7140083,0,1.390976
63,0,28.593,1,0.7556086,0,1.279361
63,0,20.922,1,0.5879535,0,1.246248
63,0,26.57775,0,0.1894172,0,1.765068
63,0,32.16825,0,0.0346533,0.0208933,2.305171
63,0,24.7725,0,0.0023445,0.3489647,0.1836469
63,1,22.03725,0,0.0016101,0.3067525,0.0355202
63,0,23.7225,1,0.0008522,0.3292299,0.0502169
63,0,69.687,0,0.8285007,0,0.5015054
64,0,16.41675,0,0.6906261,0,1.128466
64,0,15.78675,1,0.7140083,0,1.390976
64,0,28.593,1,0.7556086,0,1.279361
64,0,20.922,1,0.5879535,0,1.246248
64,0,26.57775,0,0.1894172,0,1.765068
64,0,32.16825,0,0.0346533,0.0208933,2.305171
64,0,24.7725,0,0.0023445,0.3489647,0.1836469
64,1,22.03725,0,0.0016101,0.3067525,0.0355202
64,0,23.7225,1,0.0008522,0.3292299,0.0502169
64,0,69.687,0,0.8285007,0,0.5015054
65,0,63.83733,0,0.6906261,0,1.128466
65,0,65.166,1,0.7140083,0,1.390976
65,0,51.04933,1,0.7556086,0,1.279361
65,0,59.60333,1,0.5879535,0,1.246248
65,0,66.89733,0,0.1894172,0,1.765068
65,0,105.3773,0,0.0346533,0.0208933,2.305171
65,0,98.38333,0,0.0023445,0.3489647,0.1836469
65,0,95.782,0,0.0016101,0.3067525,0.0355202
65,0,88.81333,1,0.0008522,0.3292299,0.0502169
65,1,13.508,0,0.8285007,0,0.5015054
66,0,63.83733,0,0.6906261,0,1.128466
66,0,65.166,1,0.7140083,0,1.390976
66,0,51.04933,1,0.7556086,0,1.279361
66,0,59.60333,1,0.5879535,0,1.246248
66,0,66.89733,0,0.1894172,0,1.765068
66,0,105.3773,0,0.0346533,0.0208933,2.305171
66,0,98.38333,0,0.0023445,0.3489647,0.1836469
66,0,95.782,0,0.0016101,0.3067525,0.0355202
66,0,88.81333,1,0.0008522,0.3292299,0.0502169
66,1,13.508,0,0.8285007,0,0.5015054
67,1,57.2975,0,0.6906261,0,1.128466
67,0,82.18,1,0.7140083,0,1.390976
67,0,46.7925,1,0.7556086,0,1.279361
67,0,69.3625,1,0.5879535,0,1.246248
67,0,98.7175,0,0.1894172,0,1.765068
67,0,118.735,0,0.0346533,0.0208933,2.305171
67,0,103.1575,0,0.0023445,0.3489647,0.1836469
67,0,92.2625,0,0.0016101,0.3067525,0.0355202
67,0,70.955,1,0.0008522,0.3292299,0.0502169
67,0,139.1775,0,0.8285007,0,0.5015054
68,0,35.5872,0,0.6906261,0,1.128466
68,0,42.4776,1,0.7140083,0,1.390976
68,0,45.6528,1,0.7556086,0,1.279361
68,0,52.3632,1,0.5879535,0,1.246248
68,0,59.4936,0,0.1894172,0,1.765068
68,0,51.1332,0,0.0346533,0.0208933,2.305171
68,0,41.6376,0,0.0023445,0.3489647,0.1836469
68,0,33.9072,0,0.0016101,0.3067525,0.0355202
68,1,11.6208,1,0.0008522,0.3292299,0.0502169
68,0,112.9668,0,0.8285007,0,0.5015054
69,0,35.5872,0,0.6906261,0,1.128466
69,0,42.4776,1,0.7140083,0,1.390976
69,0,45.6528,1,0.7556086,0,1.279361
69,0,52.3632,1,0.5879535,0,1.246248
69,0,59.4936,0,0.1894172,0,1.765068
69,0,51.1332,0,0.0346533,0.0208933,2.305171
69,0,41.6376,0,0.0023445,0.3489647,0.1836469
69,0,33.9072,0,0.0016101,0.3067525,0.0355202
69,1,11.6208,1,0.0008522,0.3292299,0.0502169
69,0,112.9668,0,0.8285007,0,0.5015054
70,0,35.5872,0,0.6906261,0,1.128466
70,0,42.4776,1,0.7140083,0,1.390976
70,0,45.6528,1,0.7556086,0,1.279361
70,0,52.3632,1,0.5879535,0,1.246248
70,0,59.4936,0,0.1894172,0,1.765068
70,0,51.1332,0,0.0346533,0.0208933,2.305171
70,0,41.6376,0,0.0023445,0.3489647,0.1836469
70,0,33.9072,0,0.0016101,0.3067525,0.0355202
70,1,11.6208,1,0.0008522,0.3292299,0.0502169
70,0,112.9668,0,0.8285007,0,0.5015054
71,0,35.5872,0,0.6906261,0,1.128466
71,0,42.4776,1,0.7140083,0,1.390976
71,0,45.6528,1,0.7556086,0,1.279361
71,0,52.3632,1,0.5879535,0,1.246248
71,0,59.4936,0,0.1894172,0,1.765068
71,0,51.1332,0,0.0346533,0.0208933,2.305171
71,0,41.6376,0,0.0023445,0.3489647,0.1836469
71,0,33.9072,0,0.0016101,0.3067525,0.0355202
71,1,11.6208,1,0.0008522,0.3292299,0.0502169
71,0,112.9668,0,0.8285007,0,0.5015054
72,1,16.7112,0,0.6906261,0,1.128466
72,0,34.8624,1,0.7140083,0,1.390976
72,0,26.7768,1,0.7556086,0,1.279361
72,0,47.9808,1,0.5879535,0,1.246248
72,0,57.2664,0,0.1894172,0,1.765068
72,0,84.67319,0,0.0346533,0.0208933,2.305171
72,0,71.1948,0,0.0023445,0.3489647,0.1836469
72,0,72.3348,0,0.0016101,0.3067525,0.0355202
72,0,49.8936,1,0.0008522,0.3292299,0.0502169
72,0,118.8756,0,0.8285007,0,0.5015054
73,1,16.7112,0,0.6906261,0,1.128466
73,0,34.8624,1,0.7140083,0,1.390976
73,0,26.7768,1,0.7556086,0,1.279361
73,0,47.9808,1,0.5879535,0,1.246248
73,0,57.2664,0,0.1894172,0,1.765068
73,0,84.67319,0,0.0346533,0.0208933,2.305171
73,0,71.1948,0,0.0023445,0.3489647,0.1836469
73,0,72.3348,0,0.0016101,0.3067525,0.0355202
73,0,49.8936,1,0.0008522,0.3292299,0.0502169
73,0,118.8756,0,0.8285007,0,0.5015054
74,1,16.7112,0,0.6906261,0,1.128466
74,0,34.8624,1,0.7140083,0,1.390976
74,0,26.7768,1,0.7556086,0,1.279361
74,0,47.9808,1,0.5879535,0,1.246248
74,0,57.2664,0,0.1894172,0,1.765068
74,0,84.67319,0,0.0346533,0.0208933,2.305171
74,0,71.1948,0,0.0023445,0.3489647,0.1836469
74,0,72.3348,0,0.0016101,0.3067525,0.0355202
74,0,49.8936,1,0.0008522,0.3292299,0.0502169
74,0,118.8756,0,0.8285007,0,0.5015054
75,0,76.50538,0,0.6906261,0,1.128466
75,0,75.42538,1,0.7140083,0,1.390976
75,0,102.007,1,0.7556086,0,1.279361
75,0,78.93538,1,0.5879535,0,1.246248
75,0,88.49118,0,0.1894172,0,1.765068
75,1,7.350538,0,0.0346533,0.0208933,2.305171
75,0,26.20688,0,0.0023445,0.3489647,0.1836469
75,0,33.43742,0,0.0016101,0.3067525,0.0355202
75,0,51.06376,1,0.0008522,0.3292299,0.0502169
75,0,153.7008,0,0.8285007,0,0.5015054
76,0,76.50538,0,0.6906261,0,1.128466
76,0,75.42538,1,0.7140083,0,1.390976
76,0,102.007,1,0.7556086,0,1.279361
76,0,78.93538,1,0.5879535,0,1.246248
76,0,88.49118,0,0.1894172,0,1.765068
76,1,7.350538,0,0.0346533,0.0208933,2.305171
76,0,26.20688,0,0.0023445,0.3489647,0.1836469
76,0,33.43742,0,0.0016101,0.3067525,0.0355202
76,0,51.06376,1,0.0008522,0.3292299,0.0502169
76,0,153.7008,0,0.8285007,0,0.5015054
77,0,76.50538,0,0.6906261,0,1.128466
77,0,75.42538,1,0.7140083,0,1.390976
77,0,102.007,1,0.7556086,0,1.279361
77,0,78.93538,1,0.5879535,0,1.246248
77,0,88.49118,0,0.1894172,0,1.765068
77,1,7.350538,0,0.0346533,0.0208933,2.305171
77,0,26.20688,0,0.0023445,0.3489647,0.1836469
77,0,33.43742,0,0.0016101,0.3067525,0.0355202
77,0,51.06376,1,0.0008522,0.3292299,0.0502169
77,0,153.7008,0,0.8285007,0,0.5015054
78,0,76.50538,0,0.6906261,0,1.128466
78,0,75.42538,1,0.7140083,0,1.390976
78,0,102.007,1,0.7556086,0,1.279361
78,0,78.93538,1,0.5879535,0,1.246248
78,0,88.49118,0,0.1894172,0,1.765068
78,1,7.350538,0,0.0346533,0.0208933,2.305171
78,0,26.20688,0,0.0023445,0.3489647,0.1836469
78,0,33.43742,0,0.0016101,0.3067525,0.0355202
78,0,51.06376,1,0.0008522,0.3292299,0.0502169
78,0,153.7008,0,0.8285007,0,0.5015054
79,0,76.50538,0,0.6906261,0,1.128466
79,0,75.42538,1,0.7140083,0,1.390976
79,0,102.007,1,0.7556086,0,1.279361
79,0,78.93538,1,0.5879535,0,1.246248
79,0,88.49118,0,0.1894172,0,1.765068
79,1,7.350538,0,0.0346533,0.0208933,2.305171
79,0,26.20688,0,0.0023445,0.3489647,0.1836469
79,0,33.43742,0,0.0016101,0.3067525,0.0355202
79,0,51.06376,1,0.0008522,0.3292299,0.0502169
79,0,153.7008,0,0.8285007,0,0.5015054
80,0,76.50538,0,0.6906261,0,1.128466
80,0,75.42538,1,0.7140083,0,1.390976
80,0,102.007,1,0.7556086,0,1.279361
80,0,78.93538,1,0.5879535,0,1.246248
80,0,88.49118,0,0.1894172,0,1.765068
80,1,7.350538,0,0.0346533,0.0208933,2.305171
80,0,26.20688,0,0.0023445,0.3489647,0.1836469
80,0,33.43742,0,0.0016101,0.3067525,0.0355202
80,0,51.06376,1,0.0008522,0.3292299,0.0502169
80,0,153.7008,0,0.8285007,0,0.5015054
81,0,76.50538,0,0.6906261,0,1.128466
81,0,75.42538,1,0.7140083,0,1.390976
81,0,102.007,1,0.7556086,0,1.279361
81,0,78.93538,1,0.5879535,0,1.246248
81,0,88.49118,0,0.1894172,0,1.765068
81,1,7.350538,0,0.0346533,0.0208933,2.305171
81,0,26.20688,0,0.0023445,0.3489647,0.1836469
81,0,33.43742,0,0.0016101,0.3067525,0.0355202
81,0,51.06376,1,0.0008522,0.3292299,0.0502169
81,0,153.7008,0,0.8285007,0,0.5015054
82,0,76.50538,0,0.6906261,0,1.128466
82,0,75.42538,1,0.7140083,0,1.390976
82,0,102.007,1,0.7556086,0,1.279361
82,0,78.93538,1,0.5879535,0,1.246248
82,0,88.49118,0,0.1894172,0,1.765068
82,1,7.350538,0,0.0346533,0.0208933,2.305171
82,0,26.20688,0,0.0023445,0.3489647,0.1836469
82,0,33.43742,0,0.0016101,0.3067525,0.0355202
82,0,51.06376,1,0.0008522,0.3292299,0.0502169
82,0,153.7008,0,0.8285007,0,0.5015054
83,0,76.50538,0,0.6906261,0,1.128466
83,0,75.42538,1,0.7140083,0,1.390976
83,0,102.007,1,0.7556086,0,1.279361
83,0,78.93538,1,0.5879535,0,1.246248
83,0,88.49118,0,0.1894172,0,1.765068
83,1,7.350538,0,0.0346533,0.0208933,2.305171
83,0,26.20688,0,0.0023445,0.3489647,0.1836469
83,0,33.43742,0,0.0016101,0.3067525,0.0355202
83,0,51.06376,1,0.0008522,0.3292299,0.0502169
83,0,153.7008,0,0.8285007,0,0.5015054
84,0,76.50538,0,0.6906261,0,1.128466
84,0,75.42538,1,0.7140083,0,1.390976
84,0,102.007,1,0.7556086,0,1.279361
84,0,78.93538,1,0.5879535,0,1.246248
84,0,88.49118,0,0.1894172,0,1.765068
84,1,7.350538,0,0.0346533,0.0208933,2.305171
84,0,26.20688,0,0.0023445,0.3489647,0.1836469
84,0,33.43742,0,0.0016101,0.3067525,0.0355202
84,0,51.06376,1,0.0008522,0.3292299,0.0502169
84,0,153.7008,0,0.8285007,0,0.5015054
85,0,76.50538,0,0.6906261,0,1.128466
85,0,75.42538,1,0.7140083,0,1.390976
85,0,102.007,1,0.7556086,0,1.279361
85,0,78.93538,1,0.5879535,0,1.246248
85,0,88.49118,0,0.1894172,0,1.765068
85,1,7.350538,0,0.0346533,0.0208933,2.305171
85,0,26.20688,0,0.0023445,0.3489647,0.1836469
85,0,33.43742,0,0.0016101,0.3067525,0.0355202
85,0,51.06376,1,0.0008522,0.3292299,0.0502169
85,0,153.7008,0,0.8285007,0,0.5015054
86,0,76.50538,0,0.6906261,0,1.128466
86,0,75.42538,1,0.7140083,0,1.390976
86,0,102.007,1,0.7556086,0,1.279361
86,0,78.93538,1,0.5879535,0,1.246248
86,0,88.49118,0,0.1894172,0,1.765068
86,1,7.350538,0,0.0346533,0.0208933,2.305171
86,0,26.20688,0,0.0023445,0.3489647,0.1836469
86,0,33.43742,0,0.0016101,0.3067525,0.0355202
86,0,51.06376,1,0.0008522,0.3292299,0.0502169
86,0,153.7008,0,0.8285007,0,0.5015054
87,0,76.50538,0,0.6906261,0,1.128466
87,0,75.42538,1,0.7140083,0,1.390976
87,0,102.007,1,0.7556086,0,1.279361
87,0,78.93538,1,0.5879535,0,1.246248
87,0,88.49118,0,0.1894172,0,1.765068
87,1,7.350538,0,0.0346533,0.0208933,2.305171
87,0,26.20688,0,0.0023445,0.3489647,0.1836469
87,0,33.43742,0,0.0016101,0.3067525,0.0355202
87,0,51.06376,1,0.0008522,0.3292299,0.0502169
87,0,153.7008,0,0.8285007,0,0.5015054
88,0,76.50538,0,0.6906261,0,1.128466
88,0,75.42538,1,0.7140083,0,1.390976
88,0,102.007,1,0.7556086,0,1.279361
88,0,78.93538,1,0.5879535,0,1.246248
88,0,88.49118,0,0.1894172,0,1.765068
88,1,7.350538,0,0.0346533,0.0208933,2.305171
88,0,26.20688,0,0.0023445,0.3489647,0.1836469
88,0,33.43742,0,0.0016101,0.3067525,0.0355202
88,0,51.06376,1,0.0008522,0.3292299,0.0502169
88,0,153.7008,0,0.8285007,0,0.5015054
89,0,76.50538,0,0.6906261,0,1.128466
89,0,75.42538,1,0.7140083,0,1.390976
89,0,102.007,1,0.7556086,0,1.279361
89,0,78.93538,1,0.5879535,0,1.246248
89,0,88.49118,0,0.1894172,0,1.765068
89,1,7.350538,0,0.0346533,0.0208933,2.305171
89,0,26.20688,0,0.0023445,0.3489647,0.1836469
89,0,33.43742,0,0.0016101,0.3067525,0.0355202
89,0,51.06376,1,0.0008522,0.3292299,0.0502169
89,0,153.7008,0,0.8285007,0,0.5015054
90,0,76.50538,0,0.6906261,0,1.128466
90,0,75.42538,1,0.7140083,0,1.390976
90,0,102.007,1,0.7556086,0,1.279361
90,0,78.93538,1,0.5879535,0,1.246248
90,0,88.49118,0,0.1894172,0,1.765068
90,1,7.350538,0,0.0346533,0.0208933,2.305171
90,0,26.20688,0,0.0023445,0.3489647,0.1836469
90,0,33.43742,0,0.0016101,0.3067525,0.0355202
90,0,51.06376,1,0.0008522,0.3292299,0.0502169
90,0,153.7008,0,0.8285007,0,0.5015054
91,0,76.50538,0,0.6906261,0,1.128466
91,0,75.42538,1,0.7140083,0,1.390976
91,0,102.007,1,0.7556086,0,1.279361
91,0,78.93538,1,0.5879535,0,1.246248
91,0,88.49118,0,0.1894172,0,1.765068
91,1,7.350538,0,0.0346533,0.0208933,2.305171
91,0,26.20688,0,0.0023445,0.3489647,0.1836469
91,0,33.43742,0,0.0016101,0.3067525,0.0355202
91,0,51.06376,1,0.0008522,0.3292299,0.0502169
91,0,153.7008,0,0.8285007,0,0.5015054
92,0,76.50538,0,0.6906261,0,1.128466
92,0,75.42538,1,0.7140083,0,1.390976
92,0,102.007,1,0.7556086,0,1.279361
92,0,78.93538,1,0.5879535,0,1.246248
92,0,88.49118,0,0.1894172,0,1.765068
92,1,7.350538,0,0.0346533,0.0208933,2.305171
92,0,26.20688,0,0.0023445,0.3489647,0.1836469
92,0,33.43742,0,0.0016101,0.3067525,0.0355202
92,0,51.06376,1,0.0008522,0.3292299,0.0502169
92,0,153.7008,0,0.8285007,0,0.5015054
93,0,76.50538,0,0.6906261,0,1.128466
93,0,75.42538,1,0.7140083,0,1.390976
93,0,102.007,1,0.7556086,0,1.279361
93,0,78.93538,1,0.5879535,0,1.246248
93,0,88.49118,0,0.1894172,0,1.765068
93,1,7.350538,0,0.0346533,0.0208933,2.305171
93,0,26.20688,0,0.0023445,0.3489647,0.1836469
93,0,33.43742,0,0.0016101,0.3067525,0.0355202
93,0,51.06376,1,0.0008522,0.3292299,0.0502169
93,0,153.7008,0,0.8285007,0,0.5015054
94,0,76.50538,0,0.6906261,0,1.128466
94,0,75.42538,1,0.7140083,0,1.390976
94,0,102.007,1,0.7556086,0,1.279361
94,0,78.93538,1,0.5879535,0,1.246248
94,0,88.49118,0,0.1894172,0,1.765068
94,1,7.350538,0,0.0346533,0.0208933,2.305171
94,0,26.20688,0,0.0023445,0.3489647,0.1836469
94,0,33.43742,0,0.0016101,0.3067525,0.0355202
94,0,51.06376,1,0.0008522,0.3292299,0.0502169
94,0,153.7008,0,0.8285007,0,0.5015054
95,0,76.50538,0,0.6906261,0,1.128466
95,0,75.42538,1,0.7140083,0,1.390976
95,0,102.007,1,0.7556086,0,1.279361
95,0,78.93538,1,0.5879535,0,1.246248
95,0,88.49118,0,0.1894172,0,1.765068
95,1,7.350538,0,0.0346533,0.0208933,2.305171
95,0,26.20688,0,0.0023445,0.3489647,0.1836469
95,0,33.43742,0,0.0016101,0.3067525,0.0355202
95,0,51.06376,1,0.0008522,0.3292299,0.0502169
95,0,153.7008,0,0.8285007,0,0.5015054
96,0,76.50538,0,0.6906261,0,1.128466
96,0,75.42538,1,0.7140083,0,1.390976
96,0,102.007,1,0.7556086,0,1.279361
96,0,78.93538,1,0.5879535,0,1.246248
96,0,88.49118,0,0.1894172,0,1.765068
96,1,7.350538,0,0.0346533,0.0208933,2.305171
96,0,26.20688,0,0.0023445,0.3489647,0.1836469
96,0,33.43742,0,0.0016101,0.3067525,0.0355202
96,0,51.06376,1,0.0008522,0.3292299,0.0502169
96,0,153.7008,0,0.8285007,0,0.5015054
97,0,76.50538,0,0.6906261,0,1.128466
97,0,75.42538,1,0.7140083,0,1.390976
97,0,102.007,1,0.7556086,0,1.279361
97,0,78.93538,1,0.5879535,0,1.246248
97,0,88.49118,0,0.1894172,0,1.765068
97,1,7.350538,0,0.0346533,0.0208933,2.305171
97,0,26.20688,0,0.0023445,0.3489647,0.1836469
97,0,33.43742,0,0.0016101,0.3067525,0.0355202
97,0,51.06376,1,0.0008522,0.3292299,0.0502169
97,0,153.7008,0,0.8285007,0,0.5015054
98,0,76.50538,0,0.6906261,0,1.128466
98,0,75.42538,1,0.7140083,0,1.390976
98,0,102.007,1,0.7556086,0,1.279361
98,0,78.93538,1,0.5879535,0,1.246248
98,0,88.49118,0,0.1894172,0,1.765068
98,1,7.350538,0,0.0346533,0.0208933,2.305171
98,0,26.20688,0,0.0023445,0.3489647,0.1836469
98,0,33.43742,0,0.0016101,0.3067525,0.0355202
98,0,51.06376,1,0.0008522,0.3292299,0.0502169
98,0,153.7008,0,0.8285007,0,0.5015054
99,0,76.50538,0,0.6906261,0,1.128466
99,0,75.42538,1,0.7140083,0,1.390976
99,0,102.007,1,0.7556086,0,1.279361
99,0,78.93538,1,0.5879535,0,1.246248
99,0,88.49118,0,0.1894172,0,1.765068
99,1,7.350538,0,0.0346533,0.0208933,2.305171
99,0,26.20688,0,0.0023445,0.3489647,0.1836469
99,0,33.43742,0,0.0016101,0.3067525,0.0355202
99,0,51.06376,1,0.0008522,0.3292299,0.0502169
99,0,153.7008,0,0.8285007,0,0.5015054
100,0,76.50538,0,0.6906261,0,1.128466
100,0,75.42538,1,0.7140083,0,1.390976
100,0,102.007,1,0.7556086,0,1.279361
100,0,78.93538,1,0.5879535,0,1.246248
100,0,88.49118,0,0.1894172,0,1.765068
100,1,7.350538,0,0.0346533,0.0208933,2.305171
100,0,26.20688,0,0.0023445,0.3489647,0.1836469
100,0,33.43742,0,0.0016101,0.3067525,0.0355202
100,0,51.06376,1,0.0008522,0.3292299,0.0502169
100,0,153.7008,0,0.8285007,0,0.5015054
101,0,76.50538,0,0.6906261,0,1.128466
101,0,75.42538,1,0.7140083,0,1.390976
101,0,102.007,1,0.7556086,0,1.279361
101,0,78.93538,1,0.5879535,0,1.246248
101,0,88.49118,0,0.1894172,0,1.765068
101,1,7.350538,0,0.0346533,0.0208933,2.305171
101,0,26.20688,0,0.0023445,0.3489647,0.1836469
101,0,33.43742,0,0.0016101,0.3067525,0.0355202
101,0,51.06376,1,0.0008522,0.3292299,0.0502169
101,0,153.7008,0,0.8285007,0,0.5015054
102,0,76.50538,0,0.6906261,0,1.128466
102,0,75.42538,1,0.7140083,0,1.390976
102,0,102.007,1,0.7556086,0,1.279361
102,0,78.93538,1,0.5879535,0,1.246248
102,0,88.49118,0,0.1894172,0,1.765068
102,1,7.350538,0,0.0346533,0.0208933,2.305171
102,0,26.20688,0,0.0023445,0.3489647,0.1836469
102,0,33.43742,0,0.0016101,0.3067525,0.0355202
102,0,51.06376,1,0.0008522,0.3292299,0.0502169
102,0,153.7008,0,0.8285007,0,0.5015054
103,0,76.50538,0,0.6906261,0,1.128466
103,0,75.42538,1,0.7140083,0,1.390976
103,0,102.007,1,0.7556086,0,1.279361
103,0,78.93538,1,0.5879535,0,1.246248
103,0,88.49118,0,0.1894172,0,1.765068
103,1,7.350538,0,0.0346533,0.0208933,2.305171
103,0,26.20688,0,0.0023445,0.3489647,0.1836469
103,0,33.43742,0,0.0016101,0.3067525,0.0355202
103,0,51.06376,1,0.0008522,0.3292299,0.0502169
103,0,153.7008,0,0.8285007,0,0.5015054
104,0,76.50538,0,0.6906261,0,1.128466
104,0,75.42538,1,0.7140083,0,1.390976
104,0,102.007,1,0.7556086,0,1.279361
104,0,78.93538,1,0.5879535,0,1.246248
104,0,88.49118,0,0.1894172,0,1.765068
104,1,7.350538,0,0.0346533,0.0208933,2.305171
104,0,26.20688,0,0.0023445,0.3489647,0.1836469
104,0,33.43742,0,0.0016101,0.3067525,0.0355202
104,0,51.06376,1,0.0008522,0.3292299,0.0502169
104,0,153.7008,0,0.8285007,0,0.5015054
105,0,76.50538,0,0.6906261,0,1.128466
105,0,75.42538,1,0.7140083,0,1.390976
105,0,102.007,1,0.7556086,0,1.279361
105,0,78.93538,1,0.5879535,0,1.246248
105,0,88.49118,0,0.1894172,0,1.765068
105,1,7.350538,0,0.0346533,0.0208933,2.305171
105,0,26.20688,0,0.0023445,0.3489647,0.1836469
105,0,33.43742,0,0.0016101,0.3067525,0.0355202
105,0,51.06376,1,0.0008522,0.3292299,0.0502169
105,0,153.7008,0,0.8285007,0,0.5015054
106,0,76.50538,0,0.6906261,0,1.128466
106,0,75.42538,1,0.7140083,0,1.390976
106,0,102.007,1,0.7556086,0,1.279361
106,0,78.93538,1,0.5879535,0,1.246248
106,0,88.49118,0,0.1894172,0,1.765068
106,1,7.350538,0,0.0346533,0.0208933,2.305171
106,0,26.20688,0,0.0023445,0.3489647,0.1836469
106,0,33.43742,0,0.0016101,0.3067525,0.0355202
106,0,51.06376,1,0.0008522,0.3292299,0.0502169
106,0,153.7008,0,0.8285007,0,0.5015054
107,0,76.50538,0,0.6906261,0,1.128466
107,0,75.42538,1,0.7140083,0,1.390976
107,0,102.007,1,0.7556086,0,1.279361
107,0,78.93538,1,0.5879535,0,1.246248
107,0,88.49118,0,0.1894172,0,1.765068
107,1,7.350538,0,0.0346533,0.0208933,2.305171
107,0,26.20688,0,0.0023445,0.3489647,0.1836469
107,0,33.43742,0,0.0016101,0.3067525,0.0355202
107,0,51.06376,1,0.0008522,0.3292299,0.0502169
107,0,153.7008,0,0.8285007,0,0.5015054
108,0,76.50538,0,0.6906261,0,1.128466
108,0,75.42538,1,0.7140083,0,1.390976
108,0,102.007,1,0.7556086,0,1.279361
108,0,78.93538,1,0.5879535,0,1.246248
108,0,88.49118,0,0.1894172,0,1.765068
108,1,7.350538,0,0.0346533,0.0208933,2.305171
108,0,26.20688,0,0.0023445,0.3489647,0.1836469
108,0,33.43742,0,0.0016101,0.3067525,0.0355202
108,0,51.06376,1,0.0008522,0.3292299,0.0502169
108,0,153.7008,0,0.8285007,0,0.5015054
109,0,76.50538,0,0.6906261,0,1.128466
109,0,75.42538,1,0.7140083,0,1.390976
109,0,102.007,1,0.7556086,0,1.279361
109,0,78.93538,1,0.5879535,0,1.246248
109,0,88.49118,0,0.1894172,0,1.765068
109,1,7.350538,0,0.0346533,0.0208933,2.305171
